name,address,phone,url,types,closed,lat,long
Jellybeans,"2144 East Republic Road A112, Springfield, MO 65804, United States",(417) 889-2117,http://www.tinytotstweens.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.1362152,-93.2549961
Just 4 You Resale & Consignment Store,"1875 N State Hwy CC, Nixa, MO 65714, United States",(417) 725-0455,http://www.justforyouconsignment.com/,"[""shoe_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.0825319,-93.2957629
Other Mothers,"1430 W Kearney St, Springfield, MO 65803, United States",(417) 831-1363,http://www.other-mothers.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.240576,-93.3090185
Dandylions,"1907 S Glenstone Ave, Springfield, MO 65804, United States",(417) 890-4667,http://www.shopdandylions.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.1799365,-93.263326
Just 4 You Resale & Consignment Shop,"3903 S Campbell Ave, Springfield, MO 65807, United States",(417) 725-0455,http://www.just4youresale.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,37.1432903,-93.2971483
Kid's Closet,"411 Northview Rd, Nixa, MO 65714, United States",(417) 724-8664,http://www.kidsclosetnixamo.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.055079,-93.30262
"Once Upon A Child - Salem, OR","2385 Lancaster Dr NE, Salem, OR 97305, United States",(503) 362-2229,http://onceuponachildsalem.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.957585,-122.984733
Baby To Baby,"1117 Edgewater St NW, Salem, OR 97304, United States",(503) 364-2558,http://babytobabyresale.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,44.9413614,-123.0570124
Sunny Patch Boutique,"222 W 1st Ave #1, Albany, OR 97321, United States",(541) 928-2272,http://www.sunnypatchboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.6369755,-123.1068182
Eddy Joy Baby Boutique,"5005 S Western Ave #170, Sioux Falls, SD 57108, United States",(605) 275-0014,http://www.eddyjoybaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.499273,-96.749569
Elegant Mommy,"207 W 37th St, Sioux Falls, SD 57105, United States",(605) 338-0228,http://www.elegantmommy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.5184159,-96.7276174
Crazy Daisy Consignment Boutique,"1616 S Sycamore Ave, Sioux Falls, SD 57110, United States",(605) 275-2322,http://www.crazydaisyconsignment.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.5307736,-96.6705453
Poetic Kids,"Sioux Falls, SD, United States",,http://www.poetickids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0
Wear It Once Wear It Twice,"1725 W Verdugo Ave, Burbank, CA 91506, United States",(818) 558-4006,http://www.wearitoncewearittwice.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1677522,-118.3242252
Kumquat,"5054 N Eagle Rock Blvd, Los Angeles, CA 90041, United States",(323) 254-5074,http://www.kumquatbaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1384454,-118.2140691
The Green Bean,"5060 N Eagle Rock Blvd, Los Angeles, CA 90041, United States",(323) 739-0870,http://www.thegreenbeangoods.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1387139,-118.2139136
New 4U Consignment,"42741 N. 45th St. West Ste.G, Lancaster, CA 93536, United States",(661) 722-7641,http://www.new4uonline.com/,"[""book_store"",""finance"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.660057,-118.210262
Baby Time,"4341 1st Ave SE, Cedar Rapids, IA 52402, United States",(319) 531-6401,http://www.babytimeia.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.0215179,-91.6284859
My Little Children,"1622 Coburg Road, Eugene, OR 97401, United States",(541) 636-3450,http://www.mylittlechildren.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,44.0809673,-123.0677986
Polka Dots & Denim,"4333 Czech Ln NE, Cedar Rapids, IA 52402, United States",(319) 294-2222,http://polkadotsanddenim.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.022854,-91.666774
Simply Savvy Boutique,"568 Boyson Rd NE #180, Cedar Rapids, IA 52402, United States",(319) 826-3219,http://www.simplysavvyboutique.com/,"[""shoe_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.0477502,-91.6406749
Mother Goose Resale,"1075 Chambers St, Eugene, OR 97402, United States",(541) 343-1300,http://www.mothergooseresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0482088,-123.1176293
Monkey Bugs,"2555 Calgary St, Eugene, OR 97408, United States",(541) 520-2248,http://www.mymonkeybugs.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.090213,-123.0848451
Bambini Eugene,"205 W 5th Ave, Eugene, OR 97401, United States",(541) 485-1222,http://www.bambinieugene.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.054517,-123.095993
J.Crew Mercantile,"3 Oakway Center, Eugene, OR 97401, United States",(541) 686-3020,http://stores.factory.jcrew.com/en/j-crew-mercantile-oakway-center?srccode=X%7CPMG%7CNaturalSearch%7CLocal%7CGoogle%7C198,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0658905,-123.0767332
Trillium,"3235 Donald St, Eugene, OR 97405, United States",(541) 485-8117,http://trilliumclothingstore.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0217811,-123.0903452
Nobody's Baby,"365 E 13th Ave, Eugene, OR 97401, United States",(541) 343-6842,http://nobodysbaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0456426,-123.0872099
Hop Scotch Children's Store,"909 Cherry St SE, Grand Rapids, MI 49506, United States",(616) 233-4008,http://www.hopscotchstore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9597506,-85.64724
Snapdragon Boutique,"725 Bagley Ave SE, Grand Rapids, MI 49506, United States",(616) 855-1198,http://www.snapdragonboutique.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9499632,-85.6149584
Jacadi,"380 E Colorado Blvd #145, Pasadena, CA 91101, United States",(626) 564-8000,http://www.jacadi.us/VAD/boutiques/USA/California/PASADENA/shop:2:1:7:12315:1.htm,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1453644,-118.1427626
Baby & Me Boutique,"1335 Jefferson St, Lafayette, LA 70501, United States",(337) 232-4091,http://babynmeboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.218399,-92.014425
Lolli & Bop,"2207 Kaliste Saloom Rd, Lafayette, LA 70506, United States",(337) 534-4224,http://www.lolliandbop.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.1637466,-92.0401099
Caroline & Company,"113 Arnould Blvd, Lafayette, LA 70506, United States",(337) 984-3263,http://www.carolineandco.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,30.2021949,-92.054283
Melodi's Belles & Beaus,"2811 Johnston Street, Lafayette, LA 70503, United States",(337) 234-7171,http://www.melodisbellesandbeaus.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.2059923,-92.0390923
Polar Babies,"1881 Fairmount Blvd, Eugene, OR 97403, United States",(541) 344-5900,http://polarbabies.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0390785,-123.0615553
Here We Grow Again Topeka,"2021 SE 29th St, Topeka, KS 66605, United States",(785) 383-3831,http://herewegrowagain.com/topeka/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.0151933,-95.6488323
Mommy & Me,"3703 SW Burlingame Rd # 500, Topeka, KS 66609, United States",(785) 266-0375,http://www.mommyandmetopeka.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.0001945,-95.7070331
Jelli Beanz,"2555 Soquel Dr, Santa Cruz, CA 95065, United States",(831) 462-6700,http://www.jellibeanzonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.9883286,-121.9740586
Heaven Childrens Wear,"Lincoln St, Carmel-By-The-Sea, CA 93923, United States",(831) 624-6550,http://www.heavenincarmel.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.5545743,-121.9237716
Star Child,"Ocean Ave, Carmel-By-The-Sea, CA 93923, United States",(831) 625-0300,http://www.starchildkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.5549286,-121.9213912
Zearly,"26549 Carmel Rancho Blvd, Carmel-By-The-Sea, CA 93923, United States",(831) 250-7933,http://www.zearly.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.542079,-121.906078
Mango Street Kids,"7581 Monterey Rd, Gilroy, CA 95020, United States",(408) 337-8636,http://www.mangostreetkids.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.0095806,-121.5702144
Half-Pint,"450 1st St E, Sonoma, CA 95476, United States",(707) 938-1722,https://www.facebook.com/HalfpintSonoma,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.292864,-122.4561002
Wee Three Children's Store,"1007 W College Ave, Santa Rosa, CA 95401, United States",(707) 525-9333,http://www.weethreechildrensstore.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.4455831,-122.739651
Cupcake,"107 Plaza St, Healdsburg, CA 95448, United States",(707) 433-3800,http://www.shopcupcake.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.6113051,-122.8702807
4 Kids Sake,"1757 Tanen St, Napa, CA 94559, United States",(707) 257-3657,http://www.4kidssakeinc.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.3063494,-122.2864377
Greencycle Kids,"9058 Windsor Rd, Windsor, CA 95492, United States",(707) 836-4245,http://www.greencyclekids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.5481175,-122.81661
Once Upon A Child West Springfield,"1458 Riverdale St, West Springfield, MA 01089, United States",(413) 209-9675,http://www.onceuponachildwestspringfield.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.143384,-72.6288129
Over the Moon LLC,"38 W Main St, Avon, CT 06001, United States",(860) 676-9599,http://www.overthemoonkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.8108305,-72.8334081
Wilton Childrens Store,"50 E Main St, Ware, MA 01082, United States",(413) 967-5811,http://wiltonkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.2590353,-72.2389081
A Child's Garden,"204 Main St, Northampton, MA 01060, United States",(413) 584-2242,http://www.achildsgardennoho.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.3176726,-72.6314729
Gymboree,"3228 NW Federal Hwy, Jensen Beach, FL 34957, United States",(772) 692-4698,http://www.gymboree.com/index.jsp,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,27.2416427,-80.2750207
Casp Baby Mommy & Me Boutique,"826 Beachland Blvd, Vero Beach, FL 32963, United States",(772) 925-1444,http://www.caspbaby.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,27.6532858,-80.3582405
"Caring Children Clothing Children, Inc.","7985 SW Jack James Dr, Stuart, FL 34997, United States",(772) 221-8777,http://www.the4csclub.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,27.109177,-80.2659851
Bealls Florida,"10135 US-1, Port St Lucie, FL 34952, United States",(772) 335-4542,http://www.beallsflorida.com/?cm_mmc=LocalSearch-_-Yext-_-Misc-_-HomePage&utm_source=Yext&utm_medium=LocalSearch&utm_term=Misc&utm_campaign=HomePage,"[""department_store"",""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,27.278047,-80.2941139
Kidz Planet,"5076 South Terrace #116, Chattanooga, TN 37415, United States",(423) 490-1230,http://www.kidzplanet1.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.0039006,-85.2240384
Threads,"1207 Taft Hwy, Signal Mountain, TN 37377, United States",(423) 886-4004,http://www.threadsonsignal.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.139412,-85.3294689
Dolce Children's Boutique,"207 S Main St, Lumberton, TX 77657, United States",(409) 926-9969,http://dolcechildrensboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.2523653,-94.1974766
Zandy Zoo's,"1108 Boston Ave, Nederland, TX 77627, United States",(409) 727-0800,http://www.zandyzoos.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.9769149,-93.990325
S & M Family Outlet of Texas,"4250 Dowlen Rd, Beaumont, TX 77706, United States",(409) 898-8878,http://www.sandmfamilyoutlet.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.1207241,-94.1629938
The Toggery,"11525 Cantrell Rd #405, Little Rock, AR 72212, United States",(501) 227-8492,http://www.toggerykids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.7927092,-92.4028506
Ruby's Garden,"5026 Telegraph Ave, Oakland, CA 94609, United States",(510) 595-5325,http://www.rubysgarden.com/,"[""shoe_store"",""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.836871,-122.262064
Baby Bargains Boutique,"2901 E Park Ave, Tallahassee, FL 32301, United States",(850) 656-4000,http://www.babybargainsboutique.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,30.441416,-84.229177
Tres Chic,"1443 Market St, Tallahassee, FL 32312, United States",(850) 894-5668,http://www.facebook.com/treschic,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.5063148,-84.252132
Kids Pointe Resale & Boutique,"3507 Maclay Blvd S, Tallahassee, FL 32312, United States",(850) 894-8991,http://www.kidspointe.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,30.507576,-84.251601
La Bambolina Boutique,"6505 Line Ave # 20, Shreveport, LA 71106, United States",(318) 861-1616,http://www.labambolinaboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.4472142,-93.7457792
Ladies-In-Waiting,"7735 E Kings Hwy, Shreveport, LA 71115, United States",(318) 798-6611,http://www.liwbaby.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,32.4369729,-93.7043953
"Hippie Baby, LLC","450 Clyde Fant Pkwy #800, Shreveport, LA 71101, United States",(318) 220-4659,http://www.hippie-baby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.516498,-93.745025
Beautiful Bowtique children's Consignment boutique LLC,"1701 Old Minden Rd #20a, Bossier City, LA 71111, United States",(318) 525-7174,http://www.beautifulbowtique.org/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.516382,-93.719343
Toy Fair,"4801 Line Ave #7, Shreveport, LA 71106, United States",(318) 865-3558,http://www.toyfairstore.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.457524,-93.744493
Belli Bambini,"165 NE Broad St, Southern Pines, NC 28387, United States",(910) 692-6926,http://www.bellibambinis.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.1742315,-79.391902
Fleishman's Tiny Town,"3015 Fort Bragg Rd, Fayetteville, NC 28303, United States",(910) 323-1991,http://www.visittinytown.com/,"[""shoe_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.0724858,-78.9276216
Rugged Wearhouse,"1800 Skibo Rd, Fayetteville, NC 28303, United States",(800) 458-6546,http://www.ruggedwearhouse.com/,"[""clothing_store"",""department_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,35.0754172,-78.9659458
Bundle of Joy Boutique,"1239 Fort Bragg Rd, Fayetteville, NC 28305, United States",(910) 263-8381,https://www.facebook.com/pages/Bundle-of-Joy-Boutique/332314566879370,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",TRUE,35.0574214,-78.9006454
Stork News of America,"1305 Hope Mills Rd # A, Fayetteville, NC 28304, United States",(910) 429-2229,http://www.storknews.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.0263743,-78.9605922
Annie Jewel & Charlies,"Scott Square Shopping Center,, 3401 Kemp Blvd, Wichita Falls, TX 76308, United States",(940) 763-2525,http://www.ajckids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.877723,-98.528971
Stork Land Of Wichita Falls,"3004 Kemp Blvd, Wichita Falls, TX 76308, United States",(940) 766-1234,http://www.storkland.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.882931,-98.529244
Burlington Stores,"3910 Call Field Rd, Wichita Falls, TX 76308-2632, United States",(940) 696-9868,http://www.burlingtonstores.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.8723787,-98.5429617
Mason Street Outlet,"1710 B 9th Street, Wichita Falls, TX 76301, United States",(940) 642-4090,http://www.facebook.com/MasonStreetOutlet,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.903954,-98.504233
Pipsqueak Boutique,"208 N Adelaide St, Fenton, MI 48430, United States",(810) 750-5560,http://www.pipsqueakboutiquefenton.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7982413,-83.7096529
Everyday Baby Resale,"1545 N Leroy St, Fenton, MI 48430, United States",(810) 208-7682,https://www.facebook.com/everydaybabyresale2014/?fref=ts,"[""school"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.8196358,-83.7082697
McCalls,"111 Reynolda Village, Winston-Salem, NC 27106, United States",(336) 723-9419,http://www.mccallsreynoldavillage.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,36.1266835,-80.2852331
Lime Lollies,"130 Stratford Ct, Winston-Salem, NC 27103, United States",(336) 766-0509,http://www.limelollieskids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.092603,-80.277595
Rolly's,"272 S Stratford Rd, Winston-Salem, NC 27103, United States",(336) 722-6713,http://www.rollysbaby.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,36.092668,-80.2826459
Hooray!,"103 State St, Newburgh, IN 47630, United States",(812) 490-8867,http://www.hooraychildrensstore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.9446862,-87.4049942
La Petite Demoiselle--A Boutique for Little Girls,"2801 Lincoln Ave, Evansville, IN 47714, United States",(812) 401-5520,http://www.lapetitedemoiselle.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.969401,-87.51499
The Royal Fluff Unique Childrens Apparel,"Evansville, IN, United States",(812) 604-6325,http://www.facebook.com/EvansvilleChildrensClothing,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0
Le Petit Prince,"2801 Lincoln Ave, Evansville, IN 47714, United States",(812) 449-8328,http://foryourlittleman.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.969401,-87.51499
Little Ants Inc.,"2820 Lincoln Ave, Evansville, IN 47714, United States",(812) 477-2700,http://www.littleants.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.9697987,-87.5142566
Vintage Home & Family,"1010 E Kimberly Rd #3, Davenport, IA 52807, United States",(563) 324-4470,http://www.vintagehomefamily.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.5590411,-90.5602797
Wonder Wild Kids Clothing & Accessories Online Shop,"Davenport, IA, United States",(563) 343-2533,http://www.wonderwildkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0
Barkan's Clothing,"1709 2nd Ave, Rock Island, IL 61201, United States",(309) 786-5409,http://www.barkans.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,41.5111668,-90.5755017
Bushbaby,"1125 W Glen Ave, Peoria, IL 61614, United States",(309) 643-1404,http://www.bushbaby.co/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7473128,-89.6097376
Sam Harris Uniforms for Kids,"1021 N Sheridan Rd, Peoria, IL 61606, United States",(309) 671-4543,http://sharrisuniforms.com/4kids/index.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7005874,-89.6039858
Children's Exchange & Maternity Exchange,"1249 Marion Rd SE, Rochester, MN 55904, United States",(507) 289-6637,http://childrens-exchangemn.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,44.005739,-92.440237
Pockets And Pins,"324 Elton Hills Dr NW, Rochester, MN 55901, United States",(507) 722-1829,http://www.pocketsandpins.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0438213,-92.4690535
LadyBugs & Sunshine,"3291 S 14th St, Abilene, TX 79605, United States",(325) 665-0390,http://www.theresas-treasures.us/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.4324128,-99.763701
Bucketheads,"4310 Buffalo Gap Rd, Abilene, TX 79606, United States",(325) 695-0348,http://www.ilovebucketheads.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,32.4005439,-99.7622658
Lil' Hearts Preloved Boutique,"518 S Clinton St, Grand Ledge, MI 48837, United States",(517) 925-8831,http://lilheartsboutique.wix.com/lilheartsboutique,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,42.742992,-84.7402037
Little Green Branches,"4976 Northwind Dr, East Lansing, MI 48823, United States",(517) 993-5157,http://www.zbeardiapers.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7254195,-84.4527639
Mother & Earth Baby Boutique,"1212 Turner St, Lansing, MI 48906, United States",(517) 721-1868,http://www.motherandearth.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7478727,-84.5492289
Molly & Oliver's - Children's Online Upscale Resale Boutique,"1212 Turner St, Lansing, MI 48906, United States",(517) 927-7192,http://mollyandolivers.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7478707,-84.5492058
Sarah's Kiddles,"527 Bay Ave #3, Point Pleasant Beach, NJ 08742, United States",(732) 295-5744,http://www.sarahskiddles.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.0906891,-74.0518506
Ladida Children's wear la di da,"101 Clifton Ave, Lakewood, NJ 08701, United States",(732) 719-3280,http://ladida.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.0912515,-74.2142963
Little Women Too,"95 E Kennedy Blvd, Lakewood, NJ 08701, United States",(732) 370-4509,http://www.littlewomentoo.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.1078235,-74.2179761
Cottontails,"7935 Airport Pulling Rd N, Naples, FL 34109, United States",(239) 594-9005,http://sites.google.com/site/CottontailsNaples,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.2417792,-81.770655
All About April,"4350 Gulf Shore Blvd N, Naples, FL 34103, United States",(239) 430-0444,http://www.allaboutapril.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.197219,-81.811764
Gigi's Children's Boutique,"9118 Strada Pl #8115, Naples, FL 34108, United States",(239) 254-0800,http://www.gigischildrens.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,26.2529718,-81.7982234
Once Upon A Child - Davenport,"3020 E 53rd St, Davenport, IA 52807, United States",(563) 359-3770,http://www.onceuponachilddavenport.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5755299,-90.5294465
Once Upon A Child Waco,"4600 Franklin Ave #400, Waco, TX 76710, United States",(254) 265-6237,http://www.onceuponachildwaco.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.521747,-97.169389
Bears Repeating,"7617 Hamilton Blvd, Trexlertown, PA 18087, United States",(610) 398-7187,http://bearsrepeatingpa.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.5482295,-75.6054853
Bambinis World,"40 W Oakland Ave, Doylestown, PA 18901, United States",(215) 230-4572,http://bambinisworld.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.3086513,-75.1308368
Sweet Pea Children's Shop,"3301 Bath Pike, Bethlehem, PA 18017, United States",(610) 866-2505,http://sweetpeachildren.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.6609384,-75.3820906
Periwinkle Place,"162 York Rd, New Hope, PA 18938, United States",(215) 794-8520,http://www.theperiwinkleplace.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.34777,-75.03145
Gabe's,"7200 Peach St, Erie, PA 16509, United States",(800) 458-6546,http://www.mygabes.com/,"[""department_store"",""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.050651,-80.089237
Joy of Kids,"1510 North 24th St W, Billings, MT 59102, United States",(406) 294-1717,http://www.thejoyofkids.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,45.7857636,-108.5771124
Bumps 'n Bundles,"219 N Broadway, Billings, MT 59101, United States",(406) 534-1767,http://bumpsnbundles.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.7836995,-108.5068286
Kidz Dudz,"1038 Main St #3, Billings, MT 59105, United States",(406) 259-2115,http://www.kidzdudz.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.8179155,-108.4714691
The Banyan Tree,"529 S 24th St W, Billings, MT 59102, United States",(406) 534-8533,http://thebanyantreebillings.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.775975,-108.575983
Rimrock Mall,"300 S 24th St W, Billings, MT 59102, United States",(406) 656-3206,http://www.rimrockmall.com/,"[""shopping_mall"",""department_store"",""movie_theater"",""shoe_store"",""restaurant"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.7654017,-108.5796212
Precious Seconds,"1005 24th St W # 5, Billings, MT 59102, United States",(406) 652-8878,http://www.precious2nds.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.7796091,-108.5757873
"Once Upon A Child Rockford, IL","991 S Perryville Rd, Rockford, IL 61108, United States",(779) 774-9329,http://www.onceuponachildrockford.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.2619676,-88.9809123
Taylor + Max Children's Boutique,"100 W Main St, Rockton, IL 61072, United States",(815) 957-0290,http://shoptaylormax.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.4524551,-89.0725738
Once Upon A Child - Columbia North East,"10136 Two Notch Rd #107-A, Columbia, SC 29229, United States",(803) 594-4562,http://www.onceuponachildcolumbia.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1151843,-80.8817961
Little Lambs & Ivy II,"2816 Devine St, Columbia, SC 29205, United States",(803) 343-7070,http://mylittlelambsandivy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9978281,-81.0027693
