"name","address","phone","url","types","closed","lat","long"
"Justice","50 Fox Run Mall Rd Spaces H-3 & H-4, Newington, NH 03801, United States","(603) 430-1260","http://stores.shopjustice.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0977878,-70.8031701
"Janie and Jack","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 888-0138","http://www.janieandjack.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7018666,-71.4372479
"Gymboree","50 Fox Run Rd, Newington, NH 03801, United States","(603) 422-0710","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0967211,-70.8054818
"Gap Kids","90 Pleasant Valley St, Methuen, MA 01844, United States","(978) 686-9777","http://www.gap.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7442322,-71.15790179999999
"Children's Orchard","105 Gosling Rd, Newington, NH 03801, United States","(603) 436-8704","http://www.childrensorchard.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0950798,-70.7932083
"Gymboree","360 Maine Mall Rd, South Portland, ME 04106, United States","(207) 774-5735","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.63443729999999,-70.3354376
"OshKosh B'gosh","283 US-1 #12, Kittery, ME 03904, United States","(207) 439-9279","http://www.oshkoshbgosh.com/?cm_mmc=OshKosh_Local-_-Google-_-10-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.09052399999999,-70.756321
"Gymboree Outlet","120 Laconia Rd #106, Tilton, NH 03276, United States","(603) 286-7616","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.4583091,-71.56364990000002
"Gymboree","1500 S Willow St, Manchester, NH 03103, United States","(603) 668-5807","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.95615469999999,-71.4325975
"The Children's Place","Mall of New Hampshire, 1500 South Willow Street, Manchester, NH 03103, United States","(603) 624-2808","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.956174,-71.432818
"Lively Kids","15 State St, Newburyport, MA 01950, United States","(978) 465-7650","http://www.livelykid.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8106348,-70.8696994
"Lively Kids","133 Market St, Portsmouth, NH 03801, United States","(603) 502-7100","http://www.livelykid.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.07891109999999,-70.7581395
"Crazy 8","1500 S Willow St, Manchester, NH 03103, United States","(603) 222-1089","http://www.crazy8.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.95543989999999,-71.4320915
"Crazy 8","99 Rockingham Park Blvd, Salem, NH 03079, United States","(603) 898-0041","http://www.crazy8.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7683431,-71.2319122
"Children's Orchard","225 Newburyport Turnpike, Rowley, MA 01969, United States","(978) 948-6600","http://www.childrensorchard.com/stores/rowley-ma/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.70882950000001,-70.90553369999999
"Carter's","2 Common Ct, Unit B38, North Conway, NH 03860, United States","(603) 356-5722","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-640-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.02377,-71.113659
"Janie and Jack","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 888-0138","http://www.janieandjack.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7018666,-71.4372479
"Crazy 8","100 Independence Way E121, Danvers, MA 01923, United States","(978) 774-3035","http://www.crazy8.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5532084,-70.9398518
"Little Boutique","16 West St, Keene, NH 03431, United States","(603) 352-7646","http://www.littleboutiquekeene.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9335002,-72.279228
"Dilly's For Kids","417 West St, Keene, NH 03431, United States","(603) 352-4924","http://www.dillysforkids.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9338889,-72.29347849999999
"Magic Flute","1 Jaffrey Rd # 9, Peterborough, NH 03458, United States",,"http://www.magicflutechild.com/","[""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8671123,-71.9551104
"Lakin's Inc","68 Parker St, Gardner, MA 01440, United States","(978) 632-1699","http://www.lakins.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.575917,-71.9969467
"Old Navy","100 Commercial Rd, Leominster, MA 01453, United States","(978) 537-5196","http://www.oldnavy.com/products/leominster-ma-store-6495.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5294198,-71.7423697
"Stork Organic Baby Boutique","273 Union Square, Milford, NH 03055, United States","(603) 673-5381","http://www.storkorganicbaby.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.835255,-71.649452
"OshKosh B'gosh","80 Premium Outlets Blvd Ste 465, Merrimack, NH 03054, United States","(603) 424-6973","http://www.oshkoshbgosh.com/?cm_mmc=OshKosh_Local-_-Google-_-239-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.825407,-71.501825
"The Children's Place","100 Commercial Rd, Leominster, MA 01453, United States","(978) 466-7408","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5292037,-71.7416822
"Gymboree Outlet","80 Premium Outlets Blvd #725, Merrimack, NH 03054, United States","(603) 424-7487","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8259627,-71.5006756
"Carter's","80 Premium Outlets Blvd Ste 459, Merrimack, NH 03054, United States","(603) 424-6970","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-855-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8253931,-71.4999825
"Gymboree","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 891-2244","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.70124999999999,-71.4375688
"The Children's Place Outlet","80 Premium Outlets Blvd #181, Merrimack, NH 03054, United States","(603) 262-9338","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.825926,-71.5015904
"Carter's","580 Canal St #1, Brattleboro, VT 05301, United States","(802) 257-5615","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-629-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.83612,-72.56539
"Justice","100 Commercial Rd #12, Leominster, MA 01453, United States","(978) 534-3936","http://stores.shopjustice.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.53023899999999,-71.740147
"Hartstrings","80 Premium Outlets Blvd # 673, Merrimack, NH 03054, United States","(603) 424-7645","http://www.hartstrings.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8259657,-71.501566
"Janie and Jack","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 888-0138","http://www.janieandjack.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7018666,-71.4372479
"The Children's Place","Mall of New Hampshire, 1500 South Willow Street, Manchester, NH 03103, United States","(603) 624-2808","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.956174,-71.432818
"Lakin's Inc","68 Parker St, Gardner, MA 01440, United States","(978) 632-1699","http://www.lakins.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.575917,-71.9969467
"Magic Flute","1 Jaffrey Rd # 9, Peterborough, NH 03458, United States",,"http://www.magicflutechild.com/","[""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8671123,-71.9551104
"Dilly's For Kids","417 West St, Keene, NH 03431, United States","(603) 352-4924","http://www.dillysforkids.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9338889,-72.29347849999999
"Little Boutique","16 West St, Keene, NH 03431, United States","(603) 352-7646","http://www.littleboutiquekeene.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.9335002,-72.279228
"Stork Organic Baby Boutique","273 Union Square, Milford, NH 03055, United States","(603) 673-5381","http://www.storkorganicbaby.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.835255,-71.649452
"Old Navy","4 E Spit Brook Rd, Nashua, NH 03060, United States","(603) 891-4200","http://www.oldnavy.com/products/nashua-nh-store-5567.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7108117,-71.4407444
"Justice","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 897-0575","http://stores.shopjustice.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.701558,-71.43699699999999
"The Children's Place","Pheasant Lane Mall, 310 Daniel Webster Highway, Nashua, NH 03060, United States","(603) 891-1910","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.70102,-71.43674899999999
"Old Navy","100 Commercial Rd, Leominster, MA 01453, United States","(978) 537-5196","http://www.oldnavy.com/products/leominster-ma-store-6495.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5294198,-71.7423697
"The Children's Place","100 Commercial Rd, Leominster, MA 01453, United States","(978) 466-7408","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.5292037,-71.7416822
"Justice","100 Commercial Rd #12, Leominster, MA 01453, United States","(978) 534-3936","http://stores.shopjustice.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.53023899999999,-71.740147
"OshKosh B'gosh","80 Premium Outlets Blvd Ste 465, Merrimack, NH 03054, United States","(603) 424-6973","http://www.oshkoshbgosh.com/?cm_mmc=OshKosh_Local-_-Google-_-239-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.825407,-71.501825
"The Children's Place Outlet","80 Premium Outlets Blvd #181, Merrimack, NH 03054, United States","(603) 262-9338","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.825926,-71.5015904
"Gymboree Outlet","80 Premium Outlets Blvd #725, Merrimack, NH 03054, United States","(603) 424-7487","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8259627,-71.5006756
"Hartstrings","80 Premium Outlets Blvd # 673, Merrimack, NH 03054, United States","(603) 424-7645","http://www.hartstrings.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8259657,-71.501566
"Gymboree","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 891-2244","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.70124999999999,-71.4375688
"Old Navy","4 E Spit Brook Rd, Nashua, NH 03060, United States","(603) 891-4200","http://www.oldnavy.com/products/nashua-nh-store-5567.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7108117,-71.4407444
"Carter's","80 Premium Outlets Blvd Ste 459, Merrimack, NH 03054, United States","(603) 424-6970","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-855-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8253931,-71.4999825
"Carter's","580 Canal St #1, Brattleboro, VT 05301, United States","(802) 257-5615","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-629-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.83612,-72.56539
"Janie and Jack","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 888-0138","http://www.janieandjack.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.7018666,-71.4372479
"The Children's Place","Pheasant Lane Mall, 310 Daniel Webster Highway, Nashua, NH 03060, United States","(603) 891-1910","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.70102,-71.43674899999999
"Justice","310 Daniel Webster Hwy, Nashua, NH 03060, United States","(603) 897-0575","http://stores.shopjustice.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.701558,-71.43699699999999
"Village Kids Boutique","60 Depot St, Lyndonville, VT 05851, United States","(802) 626-1070",,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.5349934,-72.0045821
"The Children's Place","Mall of New Hampshire, 1500 South Willow Street, Manchester, NH 03103, United States","(603) 624-2808","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.956174,-71.432818
"Garnet Hill Outlet Store","297 Main St, Franconia, NH 03580, United States","(603) 823-5917","http://www.garnethill.com/","[""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,44.2286529,-71.7496875
"T.J. Maxx","554 Meadow St, Littleton, NH 03561, United States","(603) 444-4485","http://www.tjmaxx.com/","[""department_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.308021,-71.80304389999999
"Onion River Kids","7 Langdon St, Montpelier, VT 05602, United States","(802) 223-6025","http://www.onionriverkids.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.26070789999999,-72.5760083
"Zutano Company Store","79 Main St, Montpelier, VT 05602, United States","(802) 223-2229","http://www.zutano.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.25986,-72.575137
"Lahout's - America's Oldest Ski Shop","245 Union St, Littleton, NH 03561, United States","(603) 444-5838","http://www.lahouts.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.3093447,-71.7621721
"Cheap Kids Clothing","499 NH-10, Orford, NH 03777, United States","(603) 353-9212","http://www.cheapkidsnh.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.9050334,-72.1375612
"Lenny's Shoe & Apparel","359 N Main St, Barre, VT 05641, United States","(802) 476-7446","http://www.lennyshoe.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.2017773,-72.5060132
"Yellow Turtle","1799 Mountain Rd, Stowe, VT 05672, United States","(802) 253-4434","http://www.yellow-turtle.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.473504,-72.711986
"OshKosh B'gosh","21 Essex Way Ste 221, Essex Junction, VT 05452, United States","(802) 288-9258","http://www.oshkoshbgosh.com/?cm_mmc=OshKosh_Local-_-Google-_-165-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.5063162,-73.0808486
"Bumblebell LLC","1056 Mountain Rd, Stowe, VT 05672, United States","(802) 253-1955",,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.4744349,-72.699579
"Gymboree Outlet","21 Essex Way, Essex Junction, VT 05452, United States","(802) 878-3349","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.5059993,-73.0814959
"Wooden Soldier Ltd","522 NH-16A, Intervale, NH 03845, United States","(603) 356-5643","http://www.woodensoldier.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0735,-71.13629999999999
"Wooden Soldier Ltd","24 Kearsarge Rd, North Conway, NH 03860, United States","(603) 356-7041","http://www.woodensoldier.com/","[""store"",""clothing_store"",""point_of_interest"",""establishment""]",,44.0554189,-71.1191083
"Gymboree Outlet","39 Common Court, North Conway, NH 03860, United States","(603) 356-3282","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.0240202,-71.11550679999999
"Old Navy","100 Maple Tree Pl, Williston, VT 05495, United States","(802) 878-2466","http://www.oldnavy.com/products/williston-vt-store-6366.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.4426588,-73.11050159999999
"Carter's","21 Essex Way Ste 405, Essex Junction, VT 05452, United States","(802) 288-8107","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-367-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.5075489,-73.0813375
"Peebles","491 Main St, Gorham, NH 03581, United States","(603) 752-1262","http://stores.stage.com/nh/gorham/491-main-st.html?brand=Peebles&utm_source=local&utm_medium=yext&utm_campaign=general_peebles&utm_term=link","[""department_store"",""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.4161864,-71.1953194
"OshKosh B'gosh","I-, 2 Common Ct #30, North Conway, NH 03860, United States","(603) 356-8937","http://www.oshkoshbgosh.com/?cm_mmc=OshKosh_Local-_-Google-_-7-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.024707,-71.114615
"The Children's Place","16465 N Market Pl Blvd, Nampa, ID 83687, United States","(208) 466-7333","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.611786,-116.59169
"Gordmans","16740 N Marketplace Blvd, Nampa, ID 83687, United States","(208) 467-0388","http://www.gordmans.com/","[""department_store"",""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.6154619,-116.5922221
"MUMZ KIDS AND WOMAN STORE","399, 309 State St, Weiser, ID 83672, United States",,"http://www.othermumz.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.2452189,-116.9704844
"The Children's Place","215 East Lane North, Ontario, OR 97914, United States","(541) 823-1158","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.02560159999999,-116.9414571
"Kmart","1648 E Idaho Ave, Ontario, OR 97914, United States","(541) 889-7283","http://www.kmart.com/stores/oregon/ontario/9515.html","[""department_store"",""shoe_store"",""electronics_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",true,44.0228318,-116.9416215
"Boise State Bronco Shop at Nampa Gateway","1219 N Galleria Dr, Nampa, ID 83687, United States","(208) 426-2617","http://www.broncoshop.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.59535199999999,-116.510202
"Kress / Kress Kids","PR 2 PR-4494, Isabela, 00662, Puerto Rico","(787) 830-0055","http://www.shopkress.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.4675523,-67.0231352
"Rascals Rack","4618 W State St, Boise, ID 83703, United States","(208) 336-3893",,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",true,43.6486441,-116.2462245
"The Children's Place","506 Calle Truncado, Hatillo, PR 00659, United States","(787) 817-1100","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.479845,-66.769943
"Gordmans","2260 N Eagle Rd, Meridian, ID 83646, United States","(208) 855-4882","http://www.gordmans.com/","[""department_store"",""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.6253057,-116.3515268
"Pibes","109 Vista Azul Shopping Center, Arecibo, PR 00612, United States","(787) 879-2443","http://www.pibeskids.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.4758539,-66.7539539
"Boise State Bronco Shop","1910 W University Dr, Boise, ID 83725, United States","(208) 426-3080","http://www.broncoshop.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.6029456,-116.201859
"Penny Lane Kids","1778 W State St, Boise, ID 83702, United States","(208) 344-5437",,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,43.6249867,-116.211422
"Buns In the Oven","413 S 8th St, Boise, ID 83702, United States","(208) 342-5683","http://labortolove.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.613,-116.2062879
"Bamola","2599 Ave. Hostos suite #3 Carr. #2 KM.151, Mayaguez, 00682, Puerto Rico","(787) 431-2755","http://www.bamolapr.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.226497,-67.161389
"The Children's Place","Mayagüez Mall, 975 Hostos Avenue, Mayagüez, PR 00680, United States","(787) 806-0404","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.1557708,-67.14127049999999
"Peebles","66 Morrisville Plaza, Morrisville, VT 05661, United States","(802) 888-4361","http://stores.stage.com/vt/morrisville/66-morrisville-plz.html?brand=Peebles&utm_source=local&utm_medium=yext&utm_campaign=general_peebles&utm_term=link","[""department_store"",""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.5735,-72.5920852
"Gap Outlet","135 Prime Outlets Blvd, Barceloneta, PR 00617, United States","(787) 846-0384","http://www.gap.com/products/barceloneta-pr-store-1643.jsp?tid=gpss000001","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.438575,-66.54191399999999
"The Children's Place","350 N Milwaukee St, Boise, ID 83704, United States","(208) 658-9363","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.608577,-116.277505
"Tentaciones D' Bebe","Algarrobo, Vega Baja 00693, Puerto Rico","(787) 231-7556","http://www.facebook.com/tentacionesdbebe","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.4417484,-66.42451260000001
"Burlington Coat Factory","119 State Roade #2, Manati, PR 00674, United States","(787) 884-6501","http://burlingtoncoatfactory.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.4306057,-66.4757527
"Doux Muah Boutique, Inc.","CARR. 155 KM. 55.8, BO. FRANQUEZ, Morovis, 00687, Puerto Rico","(787) 318-7493","http://www.facebook.com/douxmuah","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.335808,-66.43056299999999
"Gordmans","1001 E Parkcenter Blvd, Boise, ID 83706, United States","(208) 515-7150","http://www.gordmans.com/","[""department_store"",""shoe_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.5810314,-116.1703909
"Disney Store","1 Premium Outlets Blvd, Barceloneta, PR 00617, United States","(787) 846-0700","http://stores.disneystore.com/pr/barceloneta/851/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.438202,-66.540633
"The Children's Place","Plaza Del Caribe, 2050 Ponce Bypass, Ponce, PR 00717, United States","(787) 812-1215","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,17.994243,-66.61165199999999
"The Children's Place","Gran Caribe Mall, Space 6, Vega Alta, PR 00692, United States","(787) 270-2875","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",true,18.41064949999999,-66.32091059999999
"Cassis Kids","819 W Idaho St, Boise, ID 83702, United States","(208) 345-5501",,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",true,43.6165377,-116.2036435
"The Children's Place","Rexville Town Center, PR167 & Avenida LS Cumbre, Bayamon, PR 00957, United States","(787) 279-4303","http://www.childrensplace.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.36632479999999,-66.1889442
"The Children's Place","Plaza Rio Hondo, Bayamón, PR 00961, United States","(787) 261-1402","https://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.4179488,-66.1712716
"Puerto Rico Premium Outlets","1 Premium Outlets Boulevard, 1 Premium Outlets Blvd, Barceloneta 00617, Puerto Rico","(787) 846-5300","http://www.premiumoutlets.com/outlet/puerto-rico","[""department_store"",""jewelry_store"",""restaurant"",""food"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.4392433,-66.5409088
"PioMu","Garden Hills, Guaynabo, Puerto Rico","(787) 273-1337","http://www.piomu.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.399907,-66.108126
"GapKids","4 Long Wharf Mall, Newport, RI 02840, United States","(401) 848-2800","http://www.gap.com/products/newport-ri-store-9246.jsp?tid=gpss000001","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.48980029999999,-71.31581179999999
"Burlington Coat Factory","Miguel a Pou Blvd, Ponce, PR 00731, United States","(787) 812-8187","http://burlingtoncoatfactory.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.011413,-66.602205
"Unik Baby Photo Studio & Baby Boutique","Ave. Aguas Buenas 11-11 local 7, Bayamón, PR 00959, United States","(939) 204-1973","http://www.unikbaby.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.39007,-66.146637
"Mimi's For Kids","154 Mill St, Newport, RI 02840, United States","(401) 619-1130","http://www.mimisforkidsnewport.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.4860023,-71.3092111
"Old Navy","199 JT Connell Hwy, Newport, RI 02840, United States","(401) 849-9049","http://www.oldnavy.com/products/newport-ri-store-3808.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5102873,-71.3161056
"Just for my baby","B6 Calle Laurel, Bayamón, 00956, Puerto Rico","(787) 466-6291","http://www.facebook.com/just4mybaby","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,18.373602,-66.17087099999999
"Teddy Bearskins","17 Brown St, North Kingstown, RI 02852, United States","(401) 295-0282","http://www.teddybearskins.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.56915,-71.452522
"bellevue kids *clothing and toys for girls and boys*","206 Bellevue Ave, Newport, RI 02840, United States","(401) 846-7700",,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.482429,-71.30819699999999
"Justice","400 Bald Hill Rd #204, Warwick, RI 02886, United States","(401) 736-8835","http://stores.shopjustice.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7235884,-71.4762659
"Gymboree","400 Bald Hill Rd, Warwick, RI 02886, United States","(401) 737-2047","http://www.gymboree.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.72480499999999,-71.4760589
"Once Upon A Child - Warwick, RI","1245 Bald Hill Rd, Warwick, RI 02886, United States","(401) 828-1392","http://www.onceuponachildwarwick.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7067658,-71.4961112
"Old Navy","400 Bald Hill Rd, Warwick, RI 02886, United States","(401) 738-7355","http://www.oldnavy.com/products/warwick-ri-store-6433.jsp?tid=onss000002","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7253528,-71.476931
"Gap Baby","75 Hillside Rd, Cranston, RI 02920, United States","(401) 944-7010","http://www.gap.com/products/baby-clothes.jsp","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7623333,-71.4588808
"The Children's Place","72 Hillside Rd, Cranston, RI 02920, United States","(401) 275-0234","http://www.childrensplace.com/","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7626533,-71.45771429999999
"Gap Kids","75 Hillside Rd, Cranston, RI 02920, United States","(401) 944-7010","http://www.gap.com/products/gap-kids.jsp","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7622462,-71.4588739
"Mod Mama","6 Midway Rd, Cranston, RI 02920, United States","(401) 273-7800","http://www.modmama.com/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7638747,-71.4579782
"Carter's","71 Hillside Rd #8030, Cranston, RI 02920, United States","(401) 942-1815","http://www.carters.com/?cm_mmc=Carters_Local-_-Google-_-442-_-All","[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7624875,-71.4587504
"Children's Orchard","20 Commerce Way, Seekonk, MA 02771, United States","(508) 336-7757","http://www.childrensorchard.com/stores/seekonk-ma/","[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.794291,-71.324586
